id,title,duration,track_number,album_id,featured_artists
2269,featuring Snoop Dogg) (Armand Van Helden Remix,,,album_94,
2270,Emotions,,,album_128,
2271,*Gottwald,,,album_83,
2272,*''I'm Your Baby Tonight'' (1990),,,album_98,
2273,Let It Will Be,,,album_25,
2274,* Michaels,,,album_89,
2275,Welcome,,,album_11,
2276,Martin Scorsese,,,album_114,
2277,If This Was a Movie,,,album_87,
2278,Better than Revenge,,,album_87,
2279,"*Dave ""Jam"" Hall",,,album_128,
2280,Jam & Lewis Feel My Bass Mix,,,album_112,
2281,Pound the Alarm,,,album_83,
2282,"# ""Middle Fingers-Up",,,album_26,
2283,jhtml&event_id=63773}}{{cite press relea,,,album_98,
2284,"D. Armstrong, Nowels",,,album_37,
2285,*Anh: 6× Bạch kim *Canada: 2× Bạch kim *Pháp: Bạch kim *Đức: Bạch kim *Hà Lan: Bạch kim *Mỹ: Bạch kim,,,album_97,
2286,*Daniel James,,,album_83,
2287,"v=onepage&q&f=false}} Từ thời gian này, Whitn",,,album_98,
2288,* Leslie,,,album_42,
2289,"Grande, Samuels, Carmen Reece, Lambert, Olaniyi-Akinpelu, Moses Samuels",,,album_127,
2290,Thập niên 1990|Album của năm]] và [[Giải Grammy cho,,,album_98,
2291,Hot n Cold,,,album_73,
2292,Sweet Dreams,,,album_86,
2293,html?categoryid=1055&cs=1 |title=Diary of a Mad Nic,,,album_98,
2294,* Balewa Muhammad,,,album_42,
2295,*Pop & Oak}},,,album_83,
2296,All I See,,,album_37,
2297,*Howard Scott,,,album_112,
2298,*McKee,,,album_94,
2299,hợp tác với will.i.am,,,album_81,will.i.am
2300,htm|tựa đề=Whitney Houston làm gì trước khi qua đời,,,album_98,
2301,Lewis Redner]] / [[Katherine K. Davis,,,album_60,
2302,Wendy Clear,,,album_115,
2303,*Mỹ: Bạch kim *Canada: Vàng,,,album_97,
2304,html }},,,album_98,
2305,Ooh Ooh Baby,,,album_14,
2306,Demolition Crew Remix) (radio edit,,,album_104,
2307,Colin Chilvers,,,album_114,
2308,*Juicy J,,,album_83,
2309,Showdown,,,album_42,
2310,"*""Everybody"" kết hợp phần nhạc mẫu của ""Sweet Dreams (Are Made of This)"", sáng tác bởi Annie Lennox và Dave Stewart",,,album_14,
2311,*Michael McCary,,,album_128,
2312,* Ben Goldwasser,,,album_73,
2313,"# ""Human Nature""",,,album_111,
2314,*T.E. Hermansen,,,album_89,
2315,"Lady Gaga, Garibay, DJ White Shadow",,,album_16,
2316,"Dido Armstrong, Rollo Armstrong, Rick Nowels",,,album_53,
2317,The Neptunes,,,album_14,
2318,"# ""Scared of the Moon"" [Demo] ()*",4:41,,album_111,
2319,Kahn,,,album_42,
2320,*Benjamin Levin,,,album_83,
2321,htm|title=ARIA Charts > Accreditations > 2004 Album,,,album_97,
2322,*Archie Bell,,,album_112,
2323,Papa Don't Preach,,,album_117,
2324,Act 2,,,album_125,
2325,|Steve Wiese}},,,album_68,
2326,"Lady Gaga, Laursen",,,album_16,
2327,Sản xuất,,,album_62,
2328,Live (for the One I Love),,,album_129,
2329,"# ""Home Sweet Home""",,,album_26,
2330,Honey Dijon realness remix,,,album_22,
2331,hợp tácWayne,,,album_83,Lil
2332,*Leonard,,,album_117,
2333,Bigger Than the Whole Sky,,,album_62,
2334,– Phiên bản tiêu chuẩn tại Nhật Bản (bản nhạc bổ sung)}}{{chú thích web,,,album_22,
2335,* Dennis,,,album_42,
2336,Phiên bản giọng nói từ Thriller,,,album_114,
2337,"Mika Penniman, Priscilla Renea, Mathieu Jomphe, Stephen Schwartz",,,album_127,
2338,Ca khúc tặng kèm ở Nhật,,,album_109,
2339,Where's the Party,,,album_117,
2340,Babylon,,,album_22,
2341,See You When You're 40,,,album_53,
2342,"#""By Your Side"" –",4:07,,album_47,
2343,*Lee,,,album_89,
2344,"# ""Sunset Driver"" [Demo] ()*",4:03,,album_111,
2345,* nghĩa là sản xuất bổ sung,,,album_11,
2346,45%,,,album_119,
2347,"Page C06. Leona Lewis, người được gọi là",,,album_98,
2348,*Kennedy,,,album_81,
2349,*}}}} nghĩa là sản xuất giọng hát,,,album_11,
2350,Joy Ride,,,album_100,
2351,*Mỹ: Vàng *Canada: Vàng,,,album_97,
2352,For All Time,,,album_114,
2353,*Malcolm McLaren,,,album_112,
2354,"Rollo, Dido, P*Nut",,,album_37,
2355,bản album,,,album_74,
2356,"Album phát hành một đĩa đơn ""[[One Wish",,,album_98,
2357,*J. Thomas,,,album_83,
2358,*Dr. Luke,,,album_83,
2359,"* Roy ""Royalty"" Hamilton",,,album_42,
2360,Hit Differents,,,album_62,
2361,Kanye West,,,album_52,
2362,"#""Christmas Time"" –",4:02,,album_65,
2363,*Desmond Child,,,album_73,
2364,Girl in the Mirror,,,album_74,
2365,*Whitney (1987),,,album_98,
2366,*Annie Lennox,,,album_14,
2367,Interlude – Memory,,,album_112,
2368,Paul Rosenberg,,,album_101,
2369,Jimmy Jam & Terry Lewis,,,album_112,
2370,"# ""Childhood (Theme from ""Free Willy 2"")"" ()",4:28,,album_111,
2371,*Bebe Rexha,,,album_89,
2372,The Story of Us,,,album_87,
2373,"James Ingram, Quincy Jones",,,album_114,
2374,* Lauren Christy,,,album_42,
2375,*Smith,,,album_81,
2376,"#""Move It"" –",3:44,,album_47,
2377,All for You,,,album_68,
2378,"Kool Kojak, Adam Young",,,album_109,
2379,Send Me the Moon,,,album_48,
2380,*Cameron Giles}},,,album_83,
2381,Like a Champion,,,album_89,
2382,The Pleasure Principle,,,album_68,
2383,Purple Disco Machine remix;Grande,,,album_22,Ariana
2384,Beauty and the Beast,,,album_129,
2385,Intro,,,album_52,
2386,"# ""Say Say Say"" (phối lại không lời) –",7:00,,album_77,
2387,com/200_list.php |title=The Definitive 200|access-d,,,album_98,
2388,với will.i.am,,,album_114,
2389,Phỏng vấn,,,album_22,
2390,*Milton,,,album_81,
2391,*Kamaal Ibn Fareed,,,album_112,
2392,– Phiên bản tại [[Target Corporation,,,album_22,
2393,Candy Bling,,,album_58,
2394,*Manuel Seal,,,album_128,
2395,Business,,,album_101,
2396,* Jermaine Dupri,,,album_68,
2397,Fly Like a Bird,,,album_100,
2398,Foster,,,album_129,
2399,Reyes,,,album_11,
2400,"Dido Armstrong, Rick Nowels",,,album_37,
2401,*Steve Thompson,,,album_117,
2402,* Rami Yacoub,,,album_83,
2403,"# ""Dangerous"" [Early Version] ()*",6:40,,album_111,
2404,"# ""Bad"" ()",4:07,,album_111,
2405,*Steven Stanley,,,album_128,
2406,"Bareilles, Josh Day, Javier Dunn, Daniel Rhine",,,album_48,
2407,* Annet Artani,,,album_42,
2408,Eminem's Life and New Album,,,album_101,
2409,* Trixster,,,album_42,
2410,redirect [[Stripped,,,album_90,
2411,H.A.T.E.U,,,album_58,
2412,The Ummah,,,album_112,
2413,*Ben Margulies,,,album_128,
2414,Something Just Like This,,,album_30,
2415,If,,,album_68,
2416,"William Adams]], [[Keith Harris (nhà sản xuất)",,,album_114,
2417,"Page C6. Với việc các đĩa đơn kế tiếp, ""[[I'm",,,album_98,việc
2418,Miss You Much,,,album_68,
2419,url=http://media.hsn.com/mariah-carey-merry-christmas-ii-you-cd-with-exclusive-dvd_p-6170565_xp.aspx?cm_re=SubNav*MariahCareyCD*background,,,album_60,
2420,*Geraldo Sandell}},,,album_83,
2421,Rod Temperton Phỏng vấn #1,,,album_114,
2422,com/video/george-michael/306848/fastlove.jhtml%23ar,,,album_97,
2423,"Lady Gaga, Fernando Garibay",,,album_16,
2424,30%,,,album_83,
2425,*Swire,,,album_81,
2426,bản dub,,,album_117,
2427,hợp tácTimberlake,,,album_81,Justin
2428,*Henrik Jonback,,,album_25,
2429,Let's Do the Things We Normally Do,,,album_85,
2430,"# ""Your Love"" (Jisoo solo)",,,album_125,
2431,Jimmy Jam Deeper Mix,,,album_112,
2432,Rated R http://music.nokia.com/in/en/products/rihanna/rated-r-international-explicit-nokia-music-exclusive-/7697586,,,album_81,
2433,Thank You's,,,album_101,
2434,"D. Armstrong, R. Armstrong, Lester Mendez",,,album_53,
2435,Low Sunday Edit,,,album_60,
2436,*Larry Price,,,album_128,
2437,*Robyn Fenty}},,,album_81,
2438,Walk On By,,,album_74,
2439,url=http://www.amazon.co.jp/dp/B00DTTI52E,,,album_89,
2440,25%,,,album_58,
2441,url=https://www.amazon.co.jp/dp/B06W57YW99/ref=pd_sim_15_2?_encoding=UTF8&psc=1&refRID=27KMKKAFRY23XYVA0FFZ,,,album_30,
2442,"* ""Intro (Back to Basics)"" chứa đoạn nhạc mẫu ""The Thrill Is Gone (Live)"" của B.B. King, The Crusaders và The Royal Philharmonic Orchestra",,,album_11,
2443,"* Sean ""P. Diddy"" Combs",,,album_42,
2444,"Tất cả các bản nhạc do Nile Rodgers sản xuất, ngoại trừ những ghi chú khác",,,album_54,
2445,"M. Carey, W. Afanasieff",,,album_128,
2446,Honest,,,album_30,
2447,Twice,,,album_52,
2448,Hot as Ice,,,album_14,
2449,"Đầu năm 2011, bà cũng bất ngờ trình diễn một ca khú",,,album_98,
2450,"# ""Untitled, 2014""",,,album_26,
2451,* Jesse Rogg}},,,album_73,
2452,*Wilde,,,album_74,
2453,*Nassar,,,album_14,
2454,"#""My Prerogative"" (Edit) –",3:30,,album_66,
2455,"#""This Year"" –",4:14,,album_65,
2456,Harris,,,album_112,
2457,"""December Song (I Dreamed of Christmas)""",,,album_97,
2458,Alice,,,album_22,
2459,Ghosts,,,album_39,
2460,Bray,,,album_117,
2461,title=Speak Now,,,album_87,
2462,The Slim Shady Show Skit,,,album_101,
2463,Save the Hero,,,album_86,
2464,với Coldplay,,,album_30,
2465,htm|website=classicwhitney.com|ngày truy cập=12 thá,,,album_98,
2466,Bright Lights and Cityscapes,,,album_72,
2467,Home Demo năm 1981,,,album_114,
2468,Bag & Arnthor,,,album_68,
2469,If My Heart Was a House,,,album_70,
2470,&nbsp;– Phiên bản đặc biệt tại Úc (CD kèm theo){{chú thích ghi chú album,,,album_74,
2471,*Jackson,,,album_112,
2472,"Michael Jackson, Rodney Jerkins, Fred Jerkins III, LaShawn Daniels, Nora Payne",,,album_114,
2473,"Young, Wright, Campany",,,album_109,
2474,"M. Carey, D. Hall, W. Afanasieff",,,album_128,
2475,I Get Lonely,,,album_112,
2476,Trailer,,,album_101,
2477,htm |url-status=dead }},,,album_106,
2478,|Manhattan Clique}},,,album_73,
2479,Hell Yeah,,,album_83,
2480,* Nkhereanye,,,album_42,
2481,"# ""Boombayah""",,21.0,album_125,
2482,The Girl Is Mine,,,album_114,
2483,&nbsp;– Bản tại [[Target Corporation,,,album_14,
2484,pdf,,,album_106,
2485,I Got Trouble,,,album_11,
2486,"D. Armstrong, Rollo Armstrong",,,album_37,
2487,Closer,,,album_30,
2488,Babyface,,,album_128,
2489,* Kara DioGuardi,,,album_42,
2490,That's the Way It Is,,,album_129,
2491,Isaac,,,album_25,
2492,Wake Up Alone,,,album_30,
2493,Us 2 Little Gods,,,album_85,
2494,|Aguilera|Lewis}},,,album_11,
2495,* Tim James,,,album_89,
2496,html | title = Music Review: ''I'm Your Baby Tonigh,,,album_98,
2497,"Young, Thiessen",,,album_70,
2498,*Billy Buttier,,,album_112,
2499,*Maraj,,,album_83,
2500,Love You Like a Love Song,,,album_89,
2501,Charlie Brown Christmas,,,album_60,
2502,"# ""Black or White"" ()",4:16,,album_111,
2503,Gaga,,,album_22,
2504,Fun Tonight,,,album_22,
2505,với Akon,,,album_114,
2506,Into the Groove,,,album_54,
2507,*Perry,,,album_11,
2508,Broken-Hearted Girl,,,album_86,
2509,"# ""Ease on Down the Road"" (w/Diana Ross) ()",3:19,,album_111,
2510,[[The Chainsmokers,,,album_30,
2511,live at The Cherrytree House) (phiên bản piano và voice,,,album_104,
2512,Page 2.{{cite book|a,,,album_98,
2513,Bimbo Jones remix radio edit,,,album_73,
2514,*Boi-1da,,,album_83,
2515,If We Ever Meet Again,,,album_94,
2516,"You're on Your Own, Kid",,,album_62,
2517,Dr. Dre,,,album_101,
2518,"* ""Hung Up"" sử dụng nhạc mẫu ""Gimme! Gimme! Gimme! (A Man After Midnight)"" của ABBA và sáng tác bởi Benny Andersson và Björn Ulvaeus",,,album_25,
